Text,Label
tôi thực_sự không thích cuốn sách này tôi không thích nó cũng như tất_cả những loại sách self help ngày_nay về cơ_bản thì thông_điệp của tác_giả muốn nhắn_gửi đến là nếu bạn muốn làm một việc gì đó bạn hãy thực_hiện nó hết_sức mình không quan_tâm đến những gì xung_quanh không nghi_ngờ gì về việc đó và trên_hết không cần để_ý đến những chỉ_trích nhắm vào bạn tôi không đồng_ý với quan_điểm của tác_giả không_chỉ bởi_vì quan_điểm đó sai mà bởi_vì nó quá tệ nếu vì bạn đam_mê một thứ gì đó điều đó chưa chắc đã là tốt theo quan_điểm của tôi thông_điệp đi theo tiếng gọi của trái_tim không phải lúc_nào cũng đúng tại_sao con tim chúng_ta lại tin vào những điều phi logic chúng_ta là ai nếu tự cho mình quyền phán_xét sự_thật chẳng phải rằng không một ai muốn nhìn thấy những kết_quả đạt được từ sự nỗ_lực của bản_thân hoá_ra lại khiến ta thất_vọng hay sao chưa hết tôi đánh_giá thông_điệp không được phép đa_nghi là một thông_điệp tệ nếu chúng_ta không hoài_nghi thì đó chính là cách tốt nhất để tự biến mình thành một kể thiếu hiểu_biết hay tệ hơn là thành một người mù nếu một ai đó không cân_nhắc nghiêm_túc về thứ mà họ theo_đuổi vì sao lại tin vào điều đó mà có_thể điều ngược_lại mới là đúng thì tôi tin rằng họ đang cư_xử theo một_cách nguy_hiểm và thiếu trung_thực tôi tin rằng việc không để_ý đến những chỉ_trích từ người xung_quanh là một sai_lầm nghiêm_trọng trong thế_giới hiện_đại ngày_nay một_số người thường ngó lơ sự cần_thiết của tập_thể cộng_đồng họ quá đề_cao quyền và nhu_cầu của cá_nhân trong một_số trường_hợp nhất_định việc đi ngược_lại với tập_thể có_thể là đúng nhưng sẽ là rất cần_thiết khi chúng_ta cân_nhắc ý_kiến của mọi người trước khi quyết_định điều gì đó,0
phần lồng chiên cá bị dính dã_man mặc_dù quảng_cáo là không dính chà rửa một thời_gian là tróc luôn phần chống dính,0
không tốt hàng rất mới made in japan nhưng tem dán bị bong không nên ham rẻ hàng nhật mà chỉ có 100k bao ship,0
đã mua 2 quả và bị hỏng cả 2 trong 2 ngày vỏ banh mỏng không đều chất_lượng kém không bao_giờ mua lại,0
so với mức giá thì sản_phẩm quá được chủ shop nhắn_tin nhiệt_tình,1
vải mịn đep đường kim mũi chỉ chuẩn fom dáng đẹp shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,1
thật dễ vàng xác_định đối_tượng tham_nhũng là ai chắc_chắn phải là những người có chức có quyền muốn có chức_quyền thì phải bổ_nhiệm,0
chất_lượng tạm ổn so với giá tiền khá rẻ vậy cũng được rồi,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn lần nào cũng hài_lòng với shop,1
10c bị lỗi 2chiec,1
đây không có bọc đa đành còn bị nhăn với rách nữa dính bụi với cát chả hiểu tiki đóng_gói trong nhà hay ngoài biển nữa quá tệ,0
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất lâu không bị vỡ,1
mẫu này ở ngoài không giống giờ anh cho lắmmàu ngoài đậm quá,0
chất_lượng sản_phẩm tuyệt_vời lượng sản_phẩm tuyệt_vời phu hợp với moi cong viec,1
ban hang thi nhanh ma khi giao thi chi co mot mau thôi giờ hỏi thi không tl,0
màu_sắc thì được giống hình nhưng thấy kiểu_dáng thì khác hình trên shop hình đã đăng lên nhưng mang thì cũng êm chân mua 3 dãn phẩm thấy thích_đáng tiền lần sao sẽ ủng_hộ shop tiếp_tục ạ shop phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh,1
được hàng đáng tiền,1
mua rồi bỏ vào thùng rác,0
hàng gia_công,0
chất_lượng sản_phẩm tuyệt_vời mày hơi có khác so với ảnh chưa đủ sáng nhưng mềm mịn và tuyệt_vời,1
chì tốt màu 5 eppresso brown này là hợp vơi tóc đen thuần châu_á như mình nhất rồi còn bạn nào tóc nhuộm có_thể tham_khảo mấy màu khác đóng_gói sản_phẩm rất đẹp và chắc_chắn,1
thời_gian giao hàng rất nhanh rất đáng tiền chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn,1
ba_lô con gà may bị lệch hẳn đi 1 bên chất_lượng quá kém,0
đẹp hết chỗ chê nhìn sang chảnh ghê lắm,1
ngon cực không bể nhiều lắm so với mẻ nguyên đã mua lần 2 bịch to chà bá giao hàng cực nhanh,1
sản_phẩm rất đạp sh phục_vụ dễ_thương mình chắc_chắn sẽ mua hàng 1 lần nữa,1
thảm đẹp y hình giao hàng nhanh,1
vải vừa_ý,1
mua trực_tuyến nhưng rất tuyệt_vời mặt 32 mm cho nữ đeo rất vừa_vặn tks shop nhiều,1
bình chán tưởng là bình nhựa in ai dè thuỷ_tinh bọc vải trơn_tuột mà bình nhỏ_xíu xiu bỏ bình sữa vào không lọt làm_sao ủ cháo ủ sữa dùng đựng tiêungủ cốc thì được,0
shop giao hàng nhanh hình_như xà_phòng này chỉ dùng rửa được tay chứ không dùng rửa mặt hay sao ý vì tao thấy ghi là handwash,1
giao thieu kep đuoi muỗi tinh_dầu không cần giải_quyết xoá shopee vì có khong công_an lam an giả_dối,0
đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt chất_lượng sản_phẩm kém,0
hàng chất_lượng kém quá vừa bóc túi_bóng đã thấy bong chỉ,0
chất_lượng sản_phẩm rất kém đóng_gói sản_phẩm rất kém chủ shop ý_thức kém cố_tình giao hang lỗi,0
nc sơn bị vân đen sơn đặc quánh lại rất khó_sơn,0
đóng_gói cẩn_thận phục_vụ chu_đáo chất_lượng sản_phẩm quá được cảm_ơn shop về sản_phẩm và quà tặng nhỏ nhiều lắm,1
chất_lượng sản_phẩm tuyệt_vời rẽ và mang êm,1
không biết tiki có giao hàng lộn không mà cuốn nhà_giả_kim bản tiếng anh này rất tệ tệ ở chất_lượng trang sách cầm lên là mình mất cả cảm_hứng để đọc giấy của sách màu sẫm và thô thất_vọng quá,0
hình dán bị lẹch,1
sai duoc may bua hu mẹ cai bo,0
khô gà quá uớt quá vụn chất_lượng sản_phẩm rất kém,0
vỏ chặn bị dính bẩn như quá sử_dụng rôigiặt không sạch vỏ đỗ thô to vỏ cũng không được mềm_mại lắm,0
chất_lượng sản_phẩm tuyệt_vời nhưng không hiểu sao size không chuẩn size to hơn bình_thường 2 số bình_thường mình mang 37mà mình đặt mua 36 nhưng mang vẫn rộng_rinh,1
size nhỏ_xíu xxl mà như size sao 1 lần và mãi_mãi,0
chất_lượng sản_phẩm rất kém hàng em lấy 1 cái kính 1 cái đồng_hồ,0
đặt mua màu trắng báo được có hàng giao thì giao màu đen shop làm_ăn kém,0
nó tệ hơn so với những gì mình tưởng mua nó mà khớp nó sát màn_hình khiến cho lớp dán màn_hình phải bong ra hình_như nó không phù_hợp để cho con s7 edge đâu lớp kim_loại ở dưới thì mỏng mới rớt cái nó đã móp vào rồi giống như miếng nhôm mỏng vác lên vậy_mà như thế thì làm_sao đảm_bảo chống lực va_đập khi nó bị rớt xuống,0
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,1
chất_lượng sản_phẩm tuyệt_vời chính hãng giá rẻ quá ngon,1
5 sao cho shop về đóng_gói và dịch_vụ tuy_nhiên chai hơi xước 1 chút tt khá là êm_dịu nhưng có_vẻ vẫn hơi gắt với da mày mua mp thì hên xui thôi nhưng được mua hàng chính hãng giá tốt là được rồi,1
thời_gian giao hàng rất nhanh hàng đẹp chất_lượng,1
cảm_ơn shop nhé shop giao hàng nhanh nhiệt_tình nữa nhưng bị bên vận_chuyển lưu kho lâu quá nhưng vẫn vote cho shop 5 vì phục_vụ quá tốt nhen,1
hàng đẹp núm ăn dặm mềm chất_lượng được,1
thời_gian giao hàng rất nhanh giá rẻ mà giày cực chất êm chân lắm thanks shop nhiều,1
máy bị lệch trục khoan bị lắc mũimình muốn đổi lại khi nhận hàng không được thử nên giờ phát_hiện mong đổi lại,0
sản_phẩm rất đáng tiền đóng_gói cẩn_thận,1
quá chất_lượng tiếc là gửi 2 cái màu xanh 1 đỏ 1 xanh la đẹp rất đáng tiền đóng_gói sản_phẩm rất đẹp và chắc_chắn,1
cái thiết_kế của fuji không chê vào đâu được mỗi lần cầm máy lên là cảm_xúc lại trào_dâng ngắm máy thôi cũng đã thấy sướng rồi ăn_chơi là phải sướng hehe,1
mùi thảo_dược xơm xơm siêu yêu,1
_son lên màu đẹp và cảm_ơn món quà nhỏ của shop,1
ốp đẹp lắm ưng lắm luân,1
được hàng ổn,1
cuốn sách này là của tác_giả rawdon wyatt chứ không phải nguyễn_hoàng thanh ly đặng_ái vy trên bìa sách cũng không có ghi tên tác_giả này sách này copy từ một cuốn sách khác cùng tên,0
shop chọn ngay cho màu tím xấu không chịu được,0
đặt 1 màu giao 1 màu shop cũng không gọi điện báo hết màu có_thể gửi màu khác không mà tự_động gửi màu bất_kỳ sản_phẩm khác với ảnh,0
mình nhận được hàng rồi thanks sh nhé fback có tâm nè,1
đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh đóng_gói sản_phẩm rất đẹp và chắc_chắn,1
shop gói hàng rất kỹ mùi thơm đễ chịu thích ngay lần đầu sử_dụng sẽ tiếp_tục sử_dụng hỗ_trợ của shop,1
bị hư shop không rep nhắn_tin,0
sản_phẩm đẹp y_như hình,1
chào thank shop nhé cafe thơm ngon lắm,1
dùng cũng được đấy còn có cả chức_năng soi đèn_pin nữa,1
chất_lượng sản_phẩm tuyệt_vời áo rất mềm mịn và ấm siêu đáng yêu luôn,1
kính bị vỡ thì dùng kiểu gì,0
không giống hình không có mã_vạch mùi thì hôi toàn mùi hoá_chất kinh quá không giám xài luôn hàng giả,0
hàng trung_quốc nhái chứ không phải chính hãng nokia,0
túi đẹp khá rộng_rãi nên mua,1
đọc 1 3 cuốn thấy tức rồi cốt_truyện như cũ tác_giả chỉ thay tên giới_tính thôi không nên đọc,0
mình vừa mua một cây màu đỏ hồng về mở ra thì nó thành hồng neon hình trên ảnh và bên ngoài khác nhau cả về chất_lượng làm mình thất_vọng nhiều,0
ruột ọp_ẹp dây cắm điện không chắc_chắn hâm_nóng khá lâu,0
đế lót vừa nhận hàng đã bong và không khớp như này dùng 3 bữa là hỏng,0
gói hạt nêm đến tháng 3 2018 hết hạn mà nhìn nhàu_nhĩ như bị dùng lâu rồi góc trên bên phải thì bị bong tróc nhìn mà chán shop nên rút kinh_nghiệm chứ đồ thế ai muốn mua nữa,0
hàng không đẹp lắm phía trước bị nhăn túi phía dưới,0
toàn ba cái ứng dung mang từ điện_thoại sang thì mua thêm cái này làm khỉ gì,0
chất_lượng sản_phẩm tuyệt_vời dóng 100 hình luôn ủng_hộ dài_dài,1
đâu phải chính hãng,0
mọi người không nên đặt_hàng không xài được rất không đáng tiền,0
rất đáng tiềnthời gian giao hàng rất nhanh,1
đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh date sữa mới tận 2020,1
bé xíu chỉ để cho bé nhà chơi,0
chọn 1 màu giao 1 màu lúc đặt_hàng không nói trướcthất vọng quá toàn màu xấu,0
chất_lượng sản_phẩm tuyệt_vời dau ty to,1
quá đủ cho 1 cuộc tình hjjj đẹp hết chỗ chê luôn ý hjjj,1
đóng_gói sản_phẩm rất đẹp và chắc_chắn cơm cháy không bị vỡ mình rất hài_lòng,1
đóng_gói sản_phẩm đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng nhanh sẽ ủng hộ shop,1
ơi cái giá tiếp_tục ngủ thôi,0
đồng hồ đẹp shop gói hàng kĩ đặc biệt shop rất nhiệt tình và vui vẻ nữa,1
phần mô tà sản_phẩm 25g sản_xuất tại nhật hàng nhận được là 8g sản_xuất tại hàn,0
ơi điểm nhỏ gọnnhược điểm đầu bút quá mềm sẽ bị lem nước trong nọ dễ bị vón cục mình mới mua xài không được bao_lâu đầu cọ bị rơi ra dính chặt dưới đầu mực bước không xài được nữa hỗ_trợ tệ,0
ip6 thiết_kế quá xấu 2 cái vạch ăng ten nhìn kinh được màu thì màu con gái bê đê giắc cắm với loa thiết_kế không đẹp so với s6 nói_chung nhìn tổng_thể cái iphone 6 của iphone xấu thậm_tệ xấu không_tưởng theo lời sam fan cuối_cùng sau 2 năm_học hỏi anh sam đã copy được mẫu ip6 của anh táo lại thêm được cái màu hồng nam_tính fan sung bảo thế như kiểu thầy làm gì trò làmvậy mãi_mãi chậy theo không thấy mệt nhỉ,0
san pham đep xứng với giá 125 trieu,0
đóng_gói sản_phẩm quá tệ chất_lượng sản_phẩm không như shop nói,1
mình chỉ mong sản_phẩm có tác_dụng như dầu dừa nhưng thật_sự thất_vọng rằng nó chẳng hề giúp môi khá lên thậm_chí còn làm khô đi,0
led sáng ngon chất_lượng sản_phẩm tuyệt_vời,1
hàng không giống hình đế giày bị cũ,0
shop bọc cẩn_thận bánh ngon,1
có_thể do mình đọc khi có những trông_đợi quá nhiều vào bài_học từ một tấm gương của tinh_thần và sự quyết_liệt cũng có_thể do mình không quen lắm với dạng sách kinh_tế dù thế_nào đi_nữa thì với mình đây thật_sự là cuốn sách gây thất_vọng khiến mình rất tiếc số tiền bỏ ra tuy trên tựa đề có lựa_chọn chiến_lược và kỳ_tích lời giới_thiệu cũng có chi_tiết câu nói nổi_tiếng của lee kun hee khá ấn_tượng nhưng nội_dung sách lại là những lời thuật đều_đều chung_chung và buồn chán mà thôi,0
ăn rất ngon con mình rất thích thanks,1
